hca_db_vid,hca_db_title,sv_volume,sv_xml_id,sv_xml_id_source,sv_incipit,sv_source_file,match_method,status
1875,"Sang afsjunget ved Deres kongelige Høiheder Prinds Christians og Prindsesse Caroline Amalies Møde paa Gisselfeldt den 30. (Nu er det Høst, nu er det Vandre-Tiden).",SV7,nu-er-det-hoest-nu-er-det-vandre-tiden,tei,"Nu er det Høst, nu er det Vandre-Tiden",Andersen 7 - Digte I_w_notes_Rebecca.xml,exact,candidate
1878,Ved Christian Winthers portræt  (I marmor smuldrer mangt et navn herneden),SV7,i-marmor-smuldrer-mangt-et-navn-herneden,tei,I Marmor smuldrer mangt et Navn herneden,Andersen 7 - Digte I_w_notes_Rebecca.xml,exact,candidate
1879,Et digt om konerne (En kurvemager havde gjort),SV7,en-kurvemager-havde-gjort,tei,En Kurvemager havde gjort,Andersen 7 - Digte I_w_notes_Rebecca.xml,exact,candidate
1880,"Med Amalie Rieffels Portrait. (Tangenterne, de sorte og de hvide).",SV7,tangenterne-de-sorte-og-de-hvide,tei,"Tangenterne, de sorte og de hvide",Andersen 7 - Digte I_w_notes_Rebecca.xml,exact,candidate
1882,Med jomfru Grahns portræt (Af længsel måtte Seine-staden lide),SV7,af-laengsel-maatte-seine-staden-lide,tei,Af Længsel maatte Seine-Staden lide,Andersen 7 - Digte I_w_notes_Rebecca.xml,exact,candidate
1883,"Til Digteren H. P. Holst. (Efter Giennemlæsningen af hans i disse Dage udkomne: »Digte«). (Jeg læste dine Digte Blad, for Blad).",SV7,jeg-laeste-dine-digte-blad-for-blad,tei,"Jeg læste dine Digte Blad, for Blad",Andersen 7 - Digte I_w_notes_Rebecca.xml,exact,candidate
1885,Årets børn (Tolv sønner året har; pas på),SV8,tolv-soenner-aaret-har-pas-paa,derived,"Tolv Sönner Aaret har; pas paa,",firstline2024-09-22/Andersen 8 - Digte II_w_notes_2024-06-23_Rebecca.xml,exact,candidate
1887,Sørgekantate over højsalig kong Frederik den Sjette (Død er vor konge. Død kong Frederik),SV8,doed-er-vor-konge-doed-kong-frederik,derived,Død er vor Konge! Død Kong Frederik!,firstline2024-09-22/Andersen 8 - Digte II_w_notes_2024-06-23_Rebecca.xml,exact,candidate
1888,"Prolog fremsagt paa Hr. Holst's Aftenunderholdning den 9. 2. 1840. (Jeg var endnu en Dreng kun, fuld af Lyst).",SV8,jeg-var-endnu-en-dreng-kun-fuld-af-lyst,derived,"Jeg var endnu en Dreng kun, fuld af Lyst,",firstline2024-09-22/Andersen 8 - Digte II_w_notes_2024-06-23_Rebecca.xml,exact,candidate
1890,"Med Lindgreens portræt (Tre slægter har din ild, dit lune kendt)",SV8,tre-slaegter-har-din-ild-dit-lune-kjendt,derived,"Tre Slægter har Din Ild, Dit Lune kjendt,",firstline2024-09-22/Andersen 8 - Digte II_w_notes_2024-06-23_Rebecca.xml,prefix,candidate
1893,Til en ung dame  (Sad her et lille spejl i krogen),SV8,sad-her-et-lille-speil-i-krogen,derived,"Sad her et lille Speil i Krogen,",firstline2024-09-22/Andersen 8 - Digte II_w_notes_2024-06-23_Rebecca.xml,exact,candidate
1895,Fædrelandet (Ægypteren ved Nilen går),SV8,aegypteren-ved-nilen-gaaer,derived,"Ægypteren ved Nilen gaaer,",firstline2024-09-22/Andersen 8 - Digte II_w_notes_2024-06-23_Rebecca.xml,prefix,candidate
1898,"Sang (Du, som nys flugten satte)",SV8,du-som-nys-flugten-satte,derived,"Du, som nys Flugten satte",firstline2024-09-22/Andersen 8 - Digte II_w_notes_2024-06-23_Rebecca.xml,exact,candidate
1899,Til Ungdommen. (Er ei vor Barndom en Tryllebog).,SV8,er-ei-vor-barndom-en-trylleborg,derived,Er ei vor Barndom en Trylleborg,firstline2024-09-22/Andersen 8 - Digte II_w_notes_2024-06-23_Rebecca.xml,prefix,candidate
1900,Sang ved Deres Majestæters Kongens og Dronningens Besøg paa Gisselfeldt den 3die Octbr. 1840. Mel.: Danmark deilig Vang og Vænge. (Dybt fra Hjertets Grund fremspringer).,SV8,dybt-fra-hjertets-grund-fremspringer,derived,Dybt fra Hjertets Grund fremspringer,firstline2024-09-22/Andersen 8 - Digte II_w_notes_2024-06-23_Rebecca.xml,exact,candidate
1901,"Sang ved Deres Majestæters Kongens og Dronningens Besøg paa Nysø, den 4de Octbr. 1840. Mel.: Her Peder kasted Runer over Spange. (Fra gammel Tid stod her i Nysø Have).",SV8,fra-gammel-tid-stod-her-i-nysoe-have,derived,Fra gammel Tid stod her i Nysø Have,firstline2024-09-22/Andersen 8 - Digte II_w_notes_2024-06-23_Rebecca.xml,exact,candidate
1903,Ved botanikeren Liebmanns afrejse til Mexico 1840  (Når du nu om ikke længe),SV8,naar-du-nu-om-ikke-laenge,derived,Naar Du nu om ikke længe,firstline2024-09-22/Andersen 8 - Digte II_w_notes_2024-06-23_Rebecca.xml,exact,candidate
1904,Louise Collin og B. C. W. Lind (Bryllupssange  I) (Der omtrent hvor gaden ender),SV8,der-omtrent-hvor-gaden-ender,derived,"Der omtrent hvor Gaden ender,",firstline2024-09-22/Andersen 8 - Digte II_w_notes_2024-06-23_Rebecca.xml,exact,candidate
1905,"Sonnet ved Fyrstinde Borgheses og hendes tre Børns Død. (Efter Fiorentini), Rom, den 1ste Januar 1841. (En Paradisets Blomst, af Troen bragt).",SV8,en-paradisets-blomst-af-troen-bragt,derived,"En Paradisets Blomst, af Troen bragt",firstline2024-09-22/Andersen 8 - Digte II_w_notes_2024-06-23_Rebecca.xml,exact,candidate
1906,"Ved etatsråd Jens Wilken Hornemanns grav (En ældre ven du var os, dig vi fulgte)",SV8,en-aeldre-ven-du-var-os-dig-vi-fulgte,derived,"En ældre Ven Du var os, Dig vi fulgte,",firstline2024-09-22/Andersen 8 - Digte II_w_notes_2024-06-23_Rebecca.xml,exact,candidate
1907,"Den forhexede Elsker. (Nygræsk Folkesang fra Athen). (Flyv, ja flyv i sorte Fugle! reis herfra med Gud).",SV8,flyv-ja-flyv-i-sorte-fugle-reis-herfra-med-gud,derived,"Flyv, ja flyv I sorte Fugle! reis herfra med Gud;",firstline2024-09-22/Andersen 8 - Digte II_w_notes_2024-06-23_Rebecca.xml,exact,candidate
1908,"Kong Christian den Ottende I (Du, konge! vil modtage)",SV8,du-konge-vil-modtage,derived,"Du, Konge! vil modtage",firstline2024-09-22/Andersen 8 - Digte II_w_notes_2024-06-23_Rebecca.xml,exact,candidate
1909,"Postmester, grev Holck og hustru, født Møller (Sølvbryllupssange II) (I Hamborg, ved den brede flod)",SV8,i-hamborg-ved-den-brede-flod,derived,"I Hamborg ved den brede Flod,",firstline2024-09-22/Andersen 8 - Digte II_w_notes_2024-06-23_Rebecca.xml,exact,candidate
1910,De tre nordiske rigers skål for Adam Oehlenschläger  (Man skilte Skandinavien),SV8,man-skilte-skandinavien,derived,Man skilte Skandinavien,firstline2024-09-22/Andersen 8 - Digte II_w_notes_2024-06-23_Rebecca.xml,exact,candidate
1911,I Oehlenschlägers album (På Nordens himmel i stjernernes flok),SV8,paa-nordens-himmel-i-stjernernes-flok,derived,"Paa Nordens Himmel i Stjernernes Flok,",firstline2024-09-22/Andersen 8 - Digte II_w_notes_2024-06-23_Rebecca.xml,exact,candidate
1913,Gurre (Hvor Nilen vander Ægypterens jord),SV8,hvor-nilen-vander-aegypterens-jord,derived,Hvor Nilen vander Ægypterens Jord,firstline2024-09-22/Andersen 8 - Digte II_w_notes_2024-06-23_Rebecca.xml,exact,candidate
1916,Sang ved indvielsen af Frederik den Sjettes Asyl (Hen over armods vrå går storme vilde),SV8,hen-over-armods-vraa-gaaer-storme-vilde,derived,"Hen over Armods Vraa gaaer Storme vilde,",firstline2024-09-22/Andersen 8 - Digte II_w_notes_2024-06-23_Rebecca.xml,prefix,candidate
1919,Komponisten Weyse (Hans trætte støv er bragt til gravens ro),SV8,hans-traette-stoev-er-bragt-til-gravens-ro,derived,"Hans trætte Støv er bragt til Gravens Ro,",firstline2024-09-22/Andersen 8 - Digte II_w_notes_2024-06-23_Rebecca.xml,exact,candidate
1920,Den lille pige i asylet (Deromme i asylet på bænke sad de små),SV8,deromme-i-asylet-paa-baenke-sad-de-smaa,derived,"Deromme i Asylet paa Bænke sad de Smaa,",firstline2024-09-22/Andersen 8 - Digte II_w_notes_2024-06-23_Rebecca.xml,exact,candidate
1921,Ingeborg Mimi Collin (Ved dørens trin dødsenglen stille sad),SV8,ved-doerens-trin-doedsenglen-stille-sad,derived,Ved Dørens Trin Dødsenglen stille sad;,firstline2024-09-22/Andersen 8 - Digte II_w_notes_2024-06-23_Rebecca.xml,exact,candidate
1922,"Sang til det danske kongepar (En sang er kun en lille, fattig gave)",SV8,en-sang-er-kun-en-lille-fattig-gave,derived,"En Sang er kun en lille fattig Gave,",firstline2024-09-22/Andersen 8 - Digte II_w_notes_2024-06-23_Rebecca.xml,exact,candidate
1923,Levvel til Jenny Lind (Natur og hjerte blev),SV8,natur-og-hjerte-blev,derived,Natur og Hjerte blev,firstline2024-09-22/Andersen 8 - Digte II_w_notes_2024-06-23_Rebecca.xml,exact,candidate
1926,"Kantate (2) ved professor, sognepræst C. F. Brorsons 50-årige embedsjubilæum  (Du, som vort hjertes dyb forstod)",SV8,du-som-vort-hjertes-dyb-forstod,derived,"Du, som vort Hjertes Dyb forstod,",firstline2024-09-22/Andersen 8 - Digte II_w_notes_2024-06-23_Rebecca.xml,exact,candidate
1927,"(Ved Bondens Tag, der er af Straa)",SV8,ved-bondens-tag-der-er-af-straa,derived,"Ved Bondens Tag, der er af Straa,",firstline2024-09-22/Andersen 8 - Digte II_w_notes_2024-06-23_Rebecca.xml,exact,candidate
1932,"Vise af vaudevillen “Fuglen i Pæretræet” (Så smukt er ingen steder,)",SV8,saa-smukt-er-ingen-steder,derived,"Saa smukt er ingen Steder,",firstline2024-09-22/Andersen 8 - Digte II_w_notes_2024-06-23_Rebecca.xml,exact,candidate
1933,"Thorvaldsen III  Ved Thorvaldsens kiste  (Træd hen til kisten her! kom, fattig mand)",SV8,traed-hen-til-kisten-her-kom-fattig-mand,derived,"Træd hen til Kisten her! kom, fattig Mand,",firstline2024-09-22/Andersen 8 - Digte II_w_notes_2024-06-23_Rebecca.xml,exact,candidate
1934,En hustru (En hustru smykker huset som en ranke),SV8,en-hustru-smykker-huset-som-en-ranke,derived,"En Hustru smykker Huset, som en Ranke,",firstline2024-09-22/Andersen 8 - Digte II_w_notes_2024-06-23_Rebecca.xml,exact,candidate
1935,"Corfits Ulfeldt (Man opskrev dine fejl, din dyd man dulgte)",SV8,man-opskrev-dine-feil-din-dyd-man-dulgte,derived,"Man opskrev dine Feil, din Dyd man dulgte,",firstline2024-09-22/Andersen 8 - Digte II_w_notes_2024-06-23_Rebecca.xml,exact,candidate
1937,Med en buket violer  (De fattige blomster drømte i nat),SV8,de-fattige-blomster-droemte-i-nat,derived,De fattige Blomster drømte i Nat,firstline2024-09-22/Andersen 8 - Digte II_w_notes_2024-06-23_Rebecca.xml,exact,candidate
1938,"""Min lille fugl, hvor flyver du? (Min lille fugl, hvor flyver du)",SV8,min-lille-fugl-hvor-flyver-du,derived,Min lille Fugl hvor flyver Du,firstline2024-09-22/Andersen 8 - Digte II_w_notes_2024-06-23_Rebecca.xml,exact,candidate
1941,"(Med et dame-guldur) (Guld søger guld, det vil dit hjerte finde)",SV8,guld-soeger-guld-det-vil-dit-hjerte-finde,derived,"Guld søger Guld, det vil dit Hjerte finde,",firstline2024-09-22/Andersen 8 - Digte II_w_notes_2024-06-23_Rebecca.xml,exact,candidate
1942,Hjertesorg (Man har et sagn om nøkken),SV8,man-har-et-sagn-om-noekken,derived,"Man har et Sagn om Nøkken,",firstline2024-09-22/Andersen 8 - Digte II_w_notes_2024-06-23_Rebecca.xml,exact,candidate
1943,Med Thieles Folkesagn (Modtag fra folketroens ager),SV8,modtag-fra-folketroens-ager,derived,Modtag fra Folketroens Ager,firstline2024-09-22/Andersen 8 - Digte II_w_notes_2024-06-23_Rebecca.xml,exact,candidate
1944,Bøn  (Han som i stormen er vor faste borg),SV8,han-som-i-stormen-er-vor-faste-borg,derived,"Han, som i Stormen er vor faste Borg,",firstline2024-09-22/Andersen 8 - Digte II_w_notes_2024-06-23_Rebecca.xml,exact,candidate
1945,Udenfor asylet (“Spillemand spiller på strenge”),SV8,spillemand-spiller-paa-straenge,derived,"»Spillemand spiller paa Strænge,«",firstline2024-09-22/Andersen 8 - Digte II_w_notes_2024-06-23_Rebecca.xml,prefix,candidate
1946,"En digters sidste sang (Løft mig kun bort, du stærke død)",SV8,loeft-mig-kun-bort-du-staerke-doed,derived,"Løft mig kun bort, Du stærke Død,",firstline2024-09-22/Andersen 8 - Digte II_w_notes_2024-06-23_Rebecca.xml,exact,candidate
1947,Med Hegels Philosophie der Geschichte (Med hellig hjertebanken),SV8,med-hellig-hjertebanken,derived,Med hellig Hjertebanken,firstline2024-09-22/Andersen 8 - Digte II_w_notes_2024-06-23_Rebecca.xml,exact,candidate
1948,Med Rückerts “Gedichte” (Rückert som en fugl sig svinger),SV8,rueckert-som-en-fugl-sig-svinger,derived,Rückert som en Fugl sig svinger,firstline2024-09-22/Andersen 8 - Digte II_w_notes_2024-06-23_Rebecca.xml,exact,candidate
1951,Til den lille Gerda Collins sørgende forældre  (Den lange nat I skiftevis tilsammen),SV8,den-lange-nat-i-skifteviis-tilsammen,derived,Den lange Nat I skifteviis tilsammen,firstline2024-09-22/Andersen 8 - Digte II_w_notes_2024-06-23_Rebecca.xml,prefix,candidate
1952,Epilog fremsagt af Hr. Cetti ved hans sidste Fremtrædelse paa Scenen den 14de Mai 1845. (Endt er Rollen! endt den sidste Aften).,SV8,endt-er-rollen-endt-den-sidste-aften,derived,"Endt er Rollen! endt den sidste Aften,",firstline2024-09-22/Andersen 8 - Digte II_w_notes_2024-06-23_Rebecca.xml,exact,candidate
1953,"Fru konferensrådinde Collin født Hornemann (Hvor lykkeligt, som du at slumre ind)",SV8,hvor-lykkeligt-som-du-at-slumre-ind,derived,"Hvor lykkeligt, som Du at slumre ind,",firstline2024-09-22/Andersen 8 - Digte II_w_notes_2024-06-23_Rebecca.xml,exact,candidate
1954,Den 27de Mai 1845. Kjøbenhavn. Trykt i Bianco Lunos Bogtrykkeri. (Vaaren gi'er Kys og Alting springer ud).,SV8,vaaren-gi-er-kys-og-alting-springer-ud,derived,"Vaaren gi’er Kys og Alting springer ud,",firstline2024-09-22/Andersen 8 - Digte II_w_notes_2024-06-23_Rebecca.xml,exact,candidate
1955,"Sang ved afsløringen af mindestøtten for højsalig kong Frederik den Sjette (Kong Frederik den Sjette, Gud gav ham mange år)",SV8,kong-frederik-den-sjette-gud-gav-ham-mange-aar,derived,"Kong Frederik den Sjette, Gud gav ham mange Aar,",firstline2024-09-22/Andersen 8 - Digte II_w_notes_2024-06-23_Rebecca.xml,exact,candidate
1958,Sang i skoven (Her under skovens grønne tag),SV8,her-under-skovens-groenne-tag,derived,Her under Skovens grönne Tag,firstline2024-09-22/Andersen 8 - Digte II_w_notes_2024-06-23_Rebecca.xml,exact,candidate
1959,I Jenny Linds album (Folkesangen har en verden inde),SV8,folkesangen-har-en-verden-inde,derived,"Folkesangen har en Verden inde,",firstline2024-09-22/Andersen 8 - Digte II_w_notes_2024-06-23_Rebecca.xml,exact,candidate
1961,Til maleren Gertner  (Hans rige ånd i værker Danmark arver),SV8,hans-rige-aand-i-vaerker-danmark-arver,derived,"Hans rige Aand i Værker Danmark arver,",firstline2024-09-22/Andersen 8 - Digte II_w_notes_2024-06-23_Rebecca.xml,exact,candidate
1963,"Danserinden - Ganymed - Amor og Psyche (Thorvaldsen IV (Kunstner, mild og stor, som få!)",SV8,kunstner-mild-og-stor-som-faa,derived,"Kunstner, mild og stor, som faa!",firstline2024-09-22/Andersen 8 - Digte II_w_notes_2024-06-23_Rebecca.xml,exact,candidate
1964,(Med et par tekopper)  (Hvad Baggesen har sagt du tit gentage),SV8,hvad-baggesen-har-sagt-du-tidt-gjentage,derived,"Hvad Baggesen har sagt Du tidt gjentage,",firstline2024-09-22/Andersen 8 - Digte II_w_notes_2024-06-23_Rebecca.xml,prefix,candidate
1986,"Hvad den lille hund siger (Jeg vil til benet, jeg vil til fadet)",SV8,jeg-vil-til-benet-jeg-vil-til-fadet,derived,"Jeg vil til Benet, jeg vil til Fadet,",firstline2024-09-22/Andersen 8 - Digte II_w_notes_2024-06-23_Rebecca.xml,exact,candidate
1987,(Her Wilken gik og voxte op).,SV8,her-wilken-gik-og-voxte-op,derived,Her Wilken gik og voxte op,firstline2024-09-22/Andersen 8 - Digte II_w_notes_2024-06-23_Rebecca.xml,exact,candidate
1990,"Romance (Langt, langt fra hjemmets kyst)",SV8,langt-langt-fra-hjemmets-kyst,derived,"Langt, langt fra Hjemmets Kyst,",firstline2024-09-22/Andersen 8 - Digte II_w_notes_2024-06-23_Rebecca.xml,exact,candidate
1991,"Gehejmeråd J. Collin II  (Alverden rejser nu, det er jo moden,)",SV8,alverden-reiser-nu-det-er-jo-moden,derived,"Alverden reiser nu, det er jo Moden,",firstline2024-09-22/Andersen 8 - Digte II_w_notes_2024-06-23_Rebecca.xml,exact,candidate
1993,"""For Danmark!"" (Det er en stor alvorlig tid)",SV8,det-er-en-stor-alvorlig-tid,derived,"Det er en stor alvorlig Tid,",firstline2024-09-22/Andersen 8 - Digte II_w_notes_2024-06-23_Rebecca.xml,exact,candidate
1994,"Den frivillige. (Jeg kan ikke blive, jeg har ingen ro)",SV8,jeg-kan-ikke-blive-jeg-har-ingen-ro,derived,"Jeg kan ikke blive, jeg har ingen Ro,",firstline2024-09-22/Andersen 8 - Digte II_w_notes_2024-06-23_Rebecca.xml,exact,candidate
1997,Indledende småvers 1. (Den ældre søster med sin broder står),SV8,den-aeldre-soester-med-sin-broder-staaer,derived,Den ældre Søster med sin Broder staaer,firstline2024-09-22/Andersen 8 - Digte II_w_notes_2024-06-23_Rebecca.xml,prefix,candidate
2003,"Soldatens sang til Dannebrog (Vor gamle fane, vort Dannebrog)",SV8,vor-gamle-fane-vort-dannebrog,derived,"Vor gamle Fane, vort Dannebrog,",firstline2024-09-22/Andersen 8 - Digte II_w_notes_2024-06-23_Rebecca.xml,exact,candidate
2004,"Til hendes Majestæt enkedronning Marie Sophie Frederikke (Der var en tid, da under havens hække)",SV8,der-var-en-tid-da-under-havens-haekke,derived,"Der var en Tid, da under Havens Hække,",firstline2024-09-22/Andersen 8 - Digte II_w_notes_2024-06-23_Rebecca.xml,exact,candidate
2006,Poesien (Der er et herligt land),SV8,der-er-et-herligt-land,derived,"Der er et herligt Land,",firstline2024-09-22/Andersen 8 - Digte II_w_notes_2024-06-23_Rebecca.xml,exact,candidate
2007,"Slåentjørnen  (Vor junker kom i skoven, der Grethe han så)",SV8,vor-junker-kom-i-skoven-der-grethe-han-saae,derived,"Vor Junker kom i Skoven, der Grethe han saae,",firstline2024-09-22/Andersen 8 - Digte II_w_notes_2024-06-23_Rebecca.xml,prefix,candidate
2010,(Vor Tid omskifter Stort og Smaat).,SV8,vor-tid-omskifter-stort-og-smaat,derived,"Vor Tid omskifter Stort og Smaat,",firstline2024-09-22/Andersen 8 - Digte II_w_notes_2024-06-23_Rebecca.xml,exact,candidate
2011,"Adam Oehlenschläger  (Farvel, du største skjald i Norden)",SV8,farvel-du-stoerste-skjald-i-norden,derived,"Farvel, Du største Skjald i Norden!",firstline2024-09-22/Andersen 8 - Digte II_w_notes_2024-06-23_Rebecca.xml,exact,candidate
2013,"Danmark, mit fædreland (I Danmark er jeg født, der har jeg hjemme)",SV8,i-danmark-er-jeg-foedt-der-har-jeg-hjemme,derived,"I Danmark er jeg født, der har jeg hjemme,",firstline2024-09-22/Andersen 8 - Digte II_w_notes_2024-06-23_Rebecca.xml,exact,candidate
2016,Baronens vise (1) (Ole Lukøje) (Hvor skoven dog er frisk og stor),SV8,hvor-skoven-dog-er-frisk-og-stor,derived,"Hvor Skoven dog er frisk og stor,",firstline2024-09-22/Andersen 8 - Digte II_w_notes_2024-06-23_Rebecca.xml,exact,candidate
2019,Maleren Sonne  (Til lærredet et billede du bandt),SV8,til-laerredet-et-billede-du-bandt,derived,"Til Lærredet et Billede Du bandt,",firstline2024-09-22/Andersen 8 - Digte II_w_notes_2024-06-23_Rebecca.xml,exact,candidate
2020,Oberst Læssøe (På valpladsen faldt du for Danmarks sag),SV8,paa-valpladsen-faldt-du-for-danmarks-sag,derived,"Paa Valpladsen faldt Du for Danmarks Sag,",firstline2024-09-22/Andersen 8 - Digte II_w_notes_2024-06-23_Rebecca.xml,exact,candidate
2021,Til landsoldaten (Vor tanke flyver til lejren),SV8,vor-tanke-flyver-til-leiren,derived,"Vor Tanke flyver til Leiren,",firstline2024-09-22/Andersen 8 - Digte II_w_notes_2024-06-23_Rebecca.xml,exact,candidate
2022,H. C. Ørsted (Da tanke-lynet udsprang fra din pande),SV8,da-tanke-lynet-udsprang-fra-din-pande,derived,"Da Tanke Lynet udsprang fra Din Pande,",firstline2024-09-22/Andersen 8 - Digte II_w_notes_2024-06-23_Rebecca.xml,exact,candidate
2023,"Organist August Wilhelm Hartmann (Toner, som du engang hørte)",SV8,toner-som-du-engang-hoerte,derived,"Toner, som Du engang hörte,",firstline2024-09-22/Andersen 8 - Digte II_w_notes_2024-06-23_Rebecca.xml,exact,candidate
2030,Landsoldatens hjemkomst  (Det er som en festdag hver evige dag),SV8,det-er-som-en-festdag-hver-evige-dag,derived,"Det er som en Festdag hver evige Dag,",firstline2024-09-22/Andersen 8 - Digte II_w_notes_2024-06-23_Rebecca.xml,exact,candidate
2031,(Med Seirens Grønt Soldaterne hjemdrage).,SV8,med-seirens-groent-soldaterne-hjemdrage,derived,"Med Seirens Grönt Soldaterne hjemdrage,",firstline2024-09-22/Andersen 8 - Digte II_w_notes_2024-06-23_Rebecca.xml,exact,candidate
2032,Herregårdsskytterne (Som tegn om gamle tider hjemme),SV8,som-tegn-om-gamle-tider-hjemme,derived,"Som Tegn om gamle Tider hjemme,",firstline2024-09-22/Andersen 8 - Digte II_w_notes_2024-06-23_Rebecca.xml,exact,candidate
2033,"""Fremad!"" (Fremad! frem, I danske drenge)",SV8,fremad-frem-i-danske-drenge,derived,"Fremad! frem, I danske Drenge!",firstline2024-09-22/Andersen 8 - Digte II_w_notes_2024-06-23_Rebecca.xml,exact,candidate
2034,Matrosen (Min lussing skal jeg give),SV8,min-lussing-skal-jeg-give,derived,"Min Lussing skal jeg give,",firstline2024-09-22/Andersen 8 - Digte II_w_notes_2024-06-23_Rebecca.xml,exact,candidate
2035,"Nytårsaften 1848 (Farvel, farvel, du gamle år)",SV8,farvel-farvel-du-gamle-aar,derived,"Farvel, farvel, Du gamle Aar,",firstline2024-09-22/Andersen 8 - Digte II_w_notes_2024-06-23_Rebecca.xml,exact,candidate
2036,"Ved juletræet (Danmark, dejligst vang og vænge)",SV8,danmark-deiligst-vang-og-vaenge,derived,Danmark deiligst Vang og Vænge,firstline2024-09-22/Andersen 8 - Digte II_w_notes_2024-06-23_Rebecca.xml,exact,candidate
2037,Nytårsaften 1850 (Endnu en sang i dette år),SV8,endnu-en-sang-i-dette-aar,derived,"Endnu en Sang i dette Aar,",firstline2024-09-22/Andersen 8 - Digte II_w_notes_2024-06-23_Rebecca.xml,exact,candidate
2038,"Hilsen af norske og svenske frivillige, som deltog i kampen de to første krigsår (Velsignet er den dag i dag)",SV8,velsignet-er-den-dag-i-dag,derived,Velsignet er den Dag i Dag!,firstline2024-09-22/Andersen 8 - Digte II_w_notes_2024-06-23_Rebecca.xml,exact,candidate
2039,"H. C. Ørsted  (Han var så sand, han var så ejegod)",SV8,han-var-saa-sand-han-var-saa-eiegod,derived,"Han var saa sand, han var saa eiegod,",firstline2024-09-22/Andersen 8 - Digte II_w_notes_2024-06-23_Rebecca.xml,exact,candidate
2040,Fru Emma Hartmann  (Her et hjerte har hørt op at banke),SV8,her-et-hjerte-har-hoert-op-at-banke,derived,"Her et Hjerte har hørt op at banke,",firstline2024-09-22/Andersen 8 - Digte II_w_notes_2024-06-23_Rebecca.xml,exact,candidate
2041,Brudehuset II  (Hvor Kongeåen skinner imellem vårens grønt),SV8,hvor-kongeaaen-skinner-imellem-vaarens-groent,derived,"Hvor Kongeaaen skinner imellem Vaarens Grönt,",firstline2024-09-22/Andersen 8 - Digte II_w_notes_2024-06-23_Rebecca.xml,exact,candidate
2044,"Peters vise (1) (Hyldemor) (Det gamle træ, o lad det stå)",SV8,det-gamle-trae-o-lad-det-staa,derived,"Det gamle Træ, o lad det staa,",firstline2024-09-22/Andersen 8 - Digte II_w_notes_2024-06-23_Rebecca.xml,exact,candidate
2046,Hjemmet (Når hjemme man på gadens bræt),SV8,naar-hjemme-man-paa-gadens-braet,derived,Naar hjemme man paa Gadens Bræt,firstline2024-09-22/Andersen 8 - Digte II_w_notes_2024-06-23_Rebecca.xml,exact,candidate
2047,Stakkels Mary Anne (Under gravens græstørv sover),SV8,under-gravens-graestoerv-sover,derived,Under Gravens Græstørv sover,firstline2024-09-22/Andersen 8 - Digte II_w_notes_2024-06-23_Rebecca.xml,exact,candidate
2048,"Vandring i skoven  (Min søde brud, min unge viv)",SV8,min-soede-brud-min-unge-viv,derived,"Min søde Brud, min unge Viv,",firstline2024-09-22/Andersen 8 - Digte II_w_notes_2024-06-23_Rebecca.xml,exact,candidate
2049,"Cantate ved Kammerherre, Baron C. Bille-Brahe's og Comtesse Marie-Moltke Bregentveds Bryllup, den 21. Februar 1852. (Hvor Sneen laae paa Marken nys)",SV8,hvor-sneen-laae-paa-marken-nys,derived,"Hvor Sneen laae paa Marken nys,",firstline2024-09-22/Andersen 8 - Digte II_w_notes_2024-06-23_Rebecca.xml,exact,candidate
2051,"I brudehuset III  (Der er en ø, derhen fra hele landet,)",SV8,der-er-en-oe-derhen-fra-hele-landet,derived,"Der er en Ö, derhen fra hele Landet,",firstline2024-09-22/Andersen 8 - Digte II_w_notes_2024-06-23_Rebecca.xml,exact,candidate
2053,Digteren Frederik Høegh Guldberg  (En gammel ædel skjald os her forlod),SV8,en-gammel-aedel-skjald-os-her-forlod,derived,"En gammel, ædel Skjald os her forlod;",firstline2024-09-22/Andersen 8 - Digte II_w_notes_2024-06-23_Rebecca.xml,exact,candidate
2054,"Danmark (Er grunden god, så er der godt at bygge)",SV8,er-grunden-god-saa-er-der-godt-at-bygge,derived,"Er Grunden god, saa er der godt at bygge,",firstline2024-09-22/Andersen 8 - Digte II_w_notes_2024-06-23_Rebecca.xml,exact,candidate
2056,Ved Efterslægtselskabets stiftelsesfest 1  (Foruden hjemmet i de unge år),SV8,foruden-hjemmet-i-de-unge-aar,derived,Foruden Hjemmet i de unge Aar,firstline2024-09-22/Andersen 8 - Digte II_w_notes_2024-06-23_Rebecca.xml,exact,candidate
2060,"Til fru Johanne Louise Heiberg (Rul op, rul op du tæppe som)",SV8,rul-op-rul-op-du-taeppe-som,derived,"Rul op! rul op du Tæppe, som",firstline2024-09-22/Andersen 8 - Digte II_w_notes_2024-06-23_Rebecca.xml,exact,candidate
2061,Balletpersonalets hilsen til fru J. L. Heiberg  (Velkommen i sin hal dig byder),SV8,velkommen-i-sin-hal-dig-byder,derived,Velkommen i sin Hal Dig byder,firstline2024-09-22/Andersen 8 - Digte II_w_notes_2024-06-23_Rebecca.xml,exact,candidate
2063,"Til hendes Majestæt enkedronning Caroline Amalie (Ved Lyngby, nær ved sø og sivgroet mose)",SV8,ved-lyngby-naer-ved-soe-og-sivgroet-mose,derived,"Ved Lyngby, nær ved Sø og sivgroet Mose,",firstline2024-09-22/Andersen 8 - Digte II_w_notes_2024-06-23_Rebecca.xml,exact,candidate
